YEARQ,IDHH,ICPSR,PANEL_ROT_GROUP
2020.1,1713474133167497563259113,2,13
2020.1,1713476858197451563256122,7,22
2020.1,1713541603390268563645133,10,33
2020.1,1713600292526033564436122,2,22
2020.1,1713621365132171564936113,2,13
2020.1,1713621365132171564936113,2,13
2020.1,1713626865197017564956322,8,22
2020.1,1713701908998492563649223,14,23
2020.1,1713703508365970563638133,7,33
2020.1,1713711333195115563634132,9,32
2020.1,1713713533165758563659122,7,22
2020.1,1713713533165758563659122,7,22
2020.1,1713714103415769563645212,4,12
2020.1,1713783565412126564938112,4,12
2020.1,1713783565412126564938112,4,12
2020.1,1713783565412126564938112,4,12
2020.1,1713791933527615565649113,3,13
2020.1,1713791933527615565649113,3,13
2020.1,1713791933527615565649113,3,13
2020.1,1713791933527615565649113,3,13
2020.1,1713793533416867565638112,3,12
2020.1,1713794103163062565659133,10,33
2020.1,1713794199683063565659113,3,13
2020.1,1713794633529844565682222,8,22
2020.1,1713861365026144568234133,9,33
2020.1,1713861658469412568245122,7,22
2020.1,1713864158419495568245123,7,23
2020.1,1713864158419495568245123,7,23
2020.1,1713864165169451568259222,6,22
2020.1,1713864165169451568259222,6,22
2020.1,1713933984134119565944133,12,33
2020.1,1713950292353943564436122,5,22
2020.1,1713961384393839565634113,1,13
2020.1,1713963999353816565644222,5,22
2020.1,1717001684414615588245422,34,22
2020.1,1717001684598322568245332,9,32
2020.1,1717003584394649588238322,25,22
2020.1,1717006884029462568256213,3,13
2020.1,1717015292417985564532123,6,23
2020.1,1717041684449393568245122,5,22
2020.1,1717043958354653568244113,1,13
2020.1,1717044184329483568259213,15,13
2020.1,1717055265196725584932322,21,22
2020.1,1717101684024395563845212,3,12
2020.1,1717101684024395563845212,3,12
2020.1,1717101684024395563845212,3,12
2020.1,1717103515415020563838212,2,12
2020.1,1717104603684313563882112,1,12
2020.1,1717106815598182563856122,1,22
2020.1,1717106815598182563856122,1,22
2020.1,1717171915528125583849322,18,22
2020.1,1717171915528125583849322,18,22
2020.1,1717223533418981565938112,6,12
2020.1,1717240292132437563236212,3,12
2020.1,1717243984567433563244123,7,23
2020.1,1717246884823726563256123,6,23
2020.1,1717246884823726563256123,6,23
2020.1,1717261399443731563234132,14,32
2020.1,1717261699199179563245132,12,32
2020.1,1717261984453741563249113,4,13
2020.1,1717263999562433563244113,6,13
2020.1,1717264625684763563282132,9,32
2020.1,1717264699525215583282322,35,22
2020.1,1717264699525215583282322,35,22
2020.1,1717480215569221564436113,2,13
2020.1,1717481392446095564434113,1,13
2020.1,1717483558394804564438122,5,22
2020.1,1717651699024194565945123,5,23
2020.1,1717651699024194565945123,5,23
2020.1,1717651699024194565945123,5,23
2020.1,1717651699024194565945123,5,23
2020.1,1717651699024194565945123,5,23
2020.1,1717663592391999564938123,16,23
2020.1,1717663592391999564938123,16,23
2020.1,1717664625323309564982112,2,12
2020.1,1717664665382183564982213,13,13
2020.1,1717664665382183564982213,13,13
2020.1,1717664665382183564982213,13,13
2020.1,1717664665382183564982213,13,13
2020.1,1717664665382183564982213,13,13
2020.1,1717664665382183564982213,13,13
2020.1,1717671308195706563634223,6,23
2020.1,1717671308195706563634223,6,23
2020.1,1717671603595192563645133,11,33
2020.1,1717694133163813565659133,11,33
2020.1,1717696899467677565656122,8,22
2020.1,1717754692688558563482113,1,13
2020.1,1717771315414523563834113,3,13
2020.1,1717771699417546563845133,9,33
2020.1,1717780265135454564936123,6,23
2020.1,1717781365021915584934522,32,22
2020.1,1717804608320215583682112,26,12
2020.1,1717804608320215583682112,26,12
2020.1,1717811633021122563445132,9,32
2020.1,1717811633021122563445132,9,32
2020.1,1717811633021122563445132,9,32
2020.1,1717811992356396563449123,7,23
2020.1,1717813515391345563438422,5,22
2020.1,1717814692526336563482132,10,32
2020.1,1717823903527841563644112,2,12
2020.1,1717844665681972564982233,12,33
2020.1,1717901965683404564549112,8,12
2020.1,1717905265399690564532112,4,12
2020.1,1717934684450868565982232,10,32
2020.1,1717994184525210563259132,9,32
2020.1,1756055203132160564949122,5,22
2020.1,1756175215398125563832212,4,12
2020.1,1756200292165678563436132,11,32
2020.1,1756201303465613563432113,2,13
2020.1,1756201665355689563444123,6,23
2020.1,1756203503415628563445122,3,22
2020.1,1756204103415639563445233,11,33
2020.1,1756204615521388563482223,5,23
2020.1,1756206892525610563482113,1,13
2020.1,1756211303196600563634112,3,12
2020.1,1756224684198996565934123,6,23
2020.1,1756271999393819565638212,3,12
2020.1,1756273565163891565659132,9,32
2020.1,1756273999356808565644133,10,33
2020.1,1756274115413834565645123,8,23
2020.1,1756283958194480564456122,5,22
2020.1,1756295215193685568232122,6,22
2020.1,1756325299597407563232222,8,22
2020.1,1756345258199859565632133,9,33
2020.1,1756363533460867565938123,6,23
2020.1,1756363933564900565944213,2,13
2020.1,1756366833494157565956123,3,23
2020.1,1756380258451637564536113,3,13
2020.1,1756381358465304564534312,3,12
2020.1,1756381358465304564534312,3,12
2020.1,1756381358495342564534113,3,13
2020.1,1756381603462701564545222,6,22
2020.1,1756381992522790564549132,4,32
2020.1,1756401358464990565932122,8,22
2020.1,1756424608199428568234133,9,33
2020.1,1756424608199428568234133,9,33
2020.1,1756444108132894564459132,12,32
2020.1,1756444108132894564459132,12,32
2020.1,1756445215462890564432112,4,12
2020.1,1756455299198883563432133,11,33
2020.1,1756455299198883563432133,11,33
2020.1,1756491625464090568245232,5,32
2020.1,1756500233028590563432133,11,33
2020.1,1756500233028590563432133,11,33
2020.1,1756500233028590563432133,11,33
2020.1,1756500233028590563432133,11,33
2020.1,1756500233028590563432133,11,33
2020.1,1756533933169000565644212,2,12
2020.1,1756543908358421563644133,8,33
2020.1,1756543908358421563644133,8,33
2020.1,1756543965415713563656123,8,23
2020.1,1756544684195744563634113,1,13
2020.1,1756554108395360564545122,6,22
2020.1,1756561915355042563849213,4,13
2020.1,1756563984682042563844123,6,23
2020.1,1756574125681994564959113,4,13
2020.1,1756590225165435564936133,9,33
2020.1,1756590265688097564936133,12,33
2020.1,1756590292357350564936122,5,22
2020.1,1756594108137313564959122,7,22
2020.1,1756640292527702563436133,12,33
2020.1,1756721615161243564444133,10,33
2020.1,1756734165135963563659133,11,33
2020.1,1756734165135963563659133,11,33
2020.1,1756734165135963563659133,11,33
2020.1,1756821699469760563645223,2,23
2020.1,1756821699469760563645223,2,23
2020.1,1756823903357889563644133,10,33
2020.1,1756824633169794563682132,10,32
2020.1,1756851908137500563849112,4,12
2020.1,1756851915353142563849122,8,22
2020.1,1756853908686454563844133,12,33
2020.1,1756871358413250563234113,4,13
2020.1,1756873958193219563256112,1,12
2020.1,1756876825393299563256133,10,33
2020.1,1756880265354502563836112,4,12
2020.1,1756881658464583563845122,5,22
2020.1,1756883525394552563838133,12,33
2020.1,1756943599460400565938112,1,12
2020.1,1756970225468210564932113,2,13
2020.1,1756971903398235564938113,2,13
2020.1,1756984133133432564559123,5,23
2020.1,1758040258356587568236123,7,23
2020.1,1758040258356587568236123,7,23
2020.1,1758040258356587568236123,7,23
2020.1,1758040258992243568236123,5,23
2020.1,1758045258938362568232112,1,12
2020.1,1758201325368529563434133,11,33
2020.1,1758201908385653563449112,3,12
2020.1,1758206825417754563456133,9,33
2020.1,1758206825417754563456133,9,33
2020.1,1758243965453267563244112,4,12
2020.1,1758245284849176563232122,8,22
2020.1,1758271603029098565645122,6,22
2020.1,1758271633023092565645123,6,23
2020.1,1758274133459074565659113,1,13
2020.1,1758276833193033565656123,5,23
2020.1,1758291358593627568234133,10,33
2020.1,1758291358593627568234133,10,33
2020.1,1758291358593627568234133,10,33
2020.1,1758295284466163568232222,6,22
2020.1,1758316825191351563456313,15,13
2020.1,1758401699494927565945133,12,33
2020.1,1758424158164077568259112,3,12
2020.1,1758426884443677568256212,4,12
2020.1,1758426884443677568256212,4,12
2020.1,1758484108344417564459113,2,13
2020.1,1758534633327692565682133,11,33
2020.1,1758555265462777564532212,2,12
2020.1,1758570215321966564936232,12,32
2020.1,1758641903561390563449112,1,12
2020.1,1758646815411174563456112,2,12
2020.1,1758664125133387564959223,5,23
2020.1,1758666833081991564956313,2,13
2020.1,1758691665926865565645232,9,32
2020.1,1758691903766842565649113,4,13
2020.1,1758691903766842565649113,4,13
2020.1,1758691925586812565649123,6,23
2020.1,1758693533460133565638113,3,13
2020.1,1758693533460133565638113,3,13
2020.1,1758693565656870565638113,3,13
2020.1,1758694603383085565682113,1,13
2020.1,1758694603383085565682113,1,13
2020.1,1758694603383085565682113,1,13
2020.1,1758696833392551565656112,3,12
2020.1,1758741925685248563249132,10,32
2020.1,1758741984387492563249133,9,33
2020.1,1758753525211149563438132,1,32
2020.1,1758753592121335563438133,10,33
2020.1,1758753999151371563444222,7,22
2020.1,1758766865191805564556212,3,12
2020.1,1758770215038131563836113,1,13
2020.1,1758770215038131563836113,1,13
2020.1,1758774608267548563882133,12,33
2020.1,1758833565654104565938322,5,22
2020.1,1758834199130851565959112,2,12
2020.1,1758834684968995565982132,11,32
2020.1,1758870299352650563236122,5,22
2020.1,1758893965459489568244122,5,22
2020.1,1758901625006946564545223,5,23
2020.1,1758904158581699564559222,9,22
2020.1,1758904165343451564559113,2,13
2020.1,1758904165343451564559113,2,13
2020.1,1758944633352995565982223,8,23
2020.1,1758944658454194565982112,2,12
2020.1,1758981992383490564549132,8,32
2020.1,1763014165161699564559132,8,32
2020.1,1763094625322314565982133,8,33
2020.1,1763141692399209564445113,1,13
2020.1,1763171308827515563834213,2,13
2020.1,1763176815398151563856123,7,23
2020.1,1763201392591315563434113,2,13
2020.1,1763204125136362563459132,7,32
2020.1,1763204192527759563459213,2,13
2020.1,1763204692687755563482223,7,23
2020.1,1763206892391385563456222,8,22
2020.1,1763206892391385563456222,8,22
2020.1,1763264699357417563282123,5,23
2020.1,1763284192162847564459113,1,13
2020.1,1763284192162847564459113,1,13
2020.1,1763300265681650564536233,9,33
2020.1,1763433508446371563438312,2,12
2020.1,1763433508446371563438312,2,12
2020.1,1763433508446371563438312,2,12
2020.1,1763434699326393563482123,5,23
2020.1,1763434699326393563482123,5,23
2020.1,1763473984684771563244113,4,13
2020.1,1763473999343700563244313,6,13
2020.1,1763473999343700563244313,6,13
2020.1,1763474125459993563259113,4,13
2020.1,1763501692447715563445113,4,13
2020.1,1763553958355389564544113,2,13
2020.1,1763621365827069564934222,10,22
2020.1,1763621692497038564945113,2,13
2020.1,1763673903165775563644133,10,33
2020.1,1763781325021918564934113,2,13
2020.1,1763784125682174564959113,1,13
2020.1,1763784125682174564959113,1,13
2020.1,1763791384593012565634113,1,13
2020.1,1763793503020720565638213,2,13
2020.1,1763794133569084565659132,10,32
2020.1,1763794133569084565659132,10,32
2020.1,1763794133569084565659132,10,32
2020.1,1763794133569084565659132,10,32
2020.1,1763794133569084565659132,10,32
2020.1,1763794133569084565659132,10,32
2020.1,1763861392596169568234113,2,13
2020.1,1763864158386158568259132,10,32
2020.1,1763873558024724563238133,11,33
2020.1,1763873558024724563238133,11,33
2020.1,1763873984163273563244123,8,23
2020.1,1763873984163273563244123,8,23
2020.1,1763873984163273563244123,8,23
2020.1,1763881915560323563849212,4,12
2020.1,1763881915560323563849212,4,12
2020.1,1763910299522471563236113,2,13
2020.1,1763913958342400563244113,2,13
2020.1,1763913958342400563244113,2,13
2020.1,1763913958342400563244113,2,13
2020.1,1763913958342400563244113,2,13
2020.1,1763933599394199565938132,11,32
2020.1,1763971325398028564934112,1,12
2020.1,1763971615028083564945123,1,23
2020.1,1763971925683341564949222,7,22
2020.1,1763971925683341564949222,7,22
2020.1,1763986825413405564556112,3,12
2020.1,1777024665683328564982112,4,12
2020.1,1777026808698256564956133,12,33
2020.1,1777026808698256564956133,12,33
2020.1,1777026808698256564956133,12,33
2020.1,1777026808698256564956133,12,33
2020.1,1777065203196801565632123,6,23
2020.1,1777065203196801565632123,6,23
2020.1,1777065203196801565632123,6,23
2020.1,1777084184684691568259122,5,22
2020.1,1777084184684691568259122,5,22
2020.1,1777151933136869565649132,11,32
2020.1,1777151933136869565649132,11,32
2020.1,1777161999137641565649112,4,12
2020.1,1777191308025975563634132,21,32
2020.1,1777195299460261563632112,3,12
2020.1,1777196808195967563656123,14,23
2020.1,1777196808195967563656123,14,23
2020.1,1777196808195967563656123,14,23
2020.1,1777196808195967563656123,14,23
2020.1,1777224133684166565959132,6,32
2020.1,1777334603525928563682132,12,32
2020.1,1777334603525928563682132,12,32
2020.1,1777351625025828563445112,3,12
2020.1,1777354615045676563482132,11,32
2020.1,1777391615193922564445123,5,23
2020.1,1777393508774487564438313,4,13
2020.1,1777394699351244564482122,8,22
2020.1,1777466858460054565956132,9,32
2020.1,1777500292351302563436222,8,22
2020.1,1777500292351302563436222,8,22
2020.1,1777521365753248563234132,9,32
2020.1,1777991384023228563234132,9,32
2020.1,1777996899415291563256222,6,22
2020.1,1777996899415291563256222,6,22
2020.1,1777996899415291563256222,6,22
2020.1,1777996899415291563256222,6,22
2020.1,1785031615396301563445122,4,22
2020.1,1785031925681153563449213,3,13
2020.1,1785036815391058563456113,4,13
2020.1,1785080284689321568236132,6,32
2020.1,1785081365469439568234123,5,23
2020.1,1785081658396165568245222,5,22
2020.1,1785081684024061568245113,1,13
2020.1,1785084684132258568282232,11,32
2020.1,1785085258394656568232132,10,32
2020.1,1785085284369483568232122,7,22
2020.1,1785140292162803564436132,4,32
2020.1,1785150233132564565636113,1,13
2020.1,1785150299687670565636122,6,22
2020.1,1785151933133038565649113,1,13
2020.1,1785234192562222568259112,4,12
2020.1,1785235284024077568232112,2,12
2020.1,1785235284024077568232112,2,12
2020.1,1785311315491739563434133,9,33
2020.1,1785311315491739563434133,9,33
2020.1,1785316892335658563456112,4,12
2020.1,1785316892335658563456112,4,12
2020.1,1785320284134745563236113,1,13
2020.1,1785331608025969563645223,8,23
2020.1,1785331608025969563645223,8,23
2020.1,1785331984527896563649133,3,33
2020.1,1785331984527896563649133,3,33
2020.1,1785331984527896563649133,3,33
2020.1,1785344603450130565682132,11,32
2020.1,1785361933562908565949132,4,32
2020.1,1785366833594157565956113,3,13
2020.1,1785375299419966563232223,1,23
2020.1,1785375299419966563232223,1,23
2020.1,1785381665449672564545113,11,13
2020.1,1785381908456955564549133,9,33
2020.1,1785381958131592564549123,10,23
2020.1,1785384158139624564559113,1,13
2020.1,1785441692826044564445133,3,33
2020.1,1785443908351481564444122,7,22
2020.1,1785444108684813564459113,3,13
2020.1,1785444108684813564459113,3,13
2020.1,1785446815442857564456112,3,12
2020.1,1785450292387799563436332,10,32
2020.1,1785450292387799563436332,10,32
2020.1,1785450292387799563436332,10,32
2020.1,1785451325825664563434123,8,23
2020.1,1785451325825664563434123,8,23
2020.1,1785451603597790563445122,6,22
2020.1,1785451992137790563449123,4,23
2020.1,1785471984138760563249212,2,12
2020.1,1785474184682446563259132,12,32
2020.1,1785493958356189568244132,7,32
2020.1,1785514115838257564959132,10,32
2020.1,1785514165153326564959112,1,12
2020.1,1785560284166445563836113,1,13
2020.1,1785563908167519563844133,12,33
2020.1,1785563984567518563844113,1,13
2020.1,1785564615342025583882332,14,32
2020.1,1785573925161989564944232,10,32
2020.1,1785584108138132563859222,5,22
2020.1,1785594625346785564982132,9,32
2020.1,1785595215467138564932132,12,32
2020.1,1785595225448059564932223,5,23
2020.1,1785611999352914565949113,2,13
2020.1,1785620265168281564936322,13,22
2020.1,1785623565196764564938213,2,13
2020.1,1785631608084514563845122,7,22
2020.1,1785631608084514563845122,7,22
2020.1,1785633503595024563838223,8,23
2020.1,1785633503595024563838223,8,23
2020.1,1785651633028976565945122,10,22
2020.1,1785653965680096565944133,1,33
